grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,psl_trend,GMST_trend,AMV_index,IPO_index,member,psl_trend_forced,row_id,member_id
180,91.25,-86.25,86.25,1.0,0,-326.05010898156354,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-172.32660402691022,1A_180,0
181,93.75,-86.25,86.25,1.0,0,-327.5922946322927,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-173.1783787476197,1A_181,0
182,96.25,-86.25,86.25,1.0,0,-329.1688850163998,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-173.8473582057052,1A_182,0
183,98.75,-86.25,86.25,1.0,0,-330.5920054582319,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-174.26831012721166,1A_183,0
184,101.25,-86.25,86.25,1.0,0,-332.11421456753425,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-174.51835923167266,1A_184,0
185,103.75,-86.25,86.25,1.0,0,-333.578460400743,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-174.53837105412498,1A_185,0
186,106.25,-86.25,86.25,1.0,0,-334.8226094736478,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-174.35365963855577,1A_186,0
187,108.75,-86.25,86.25,1.0,0,-336.07677107699647,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-173.9372956914287,1A_187,0
188,111.25,-86.25,86.25,1.0,0,-337.1968965935893,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-173.31424885039974,1A_188,0
189,113.75,-86.25,86.25,1.0,0,-338.08354101569955,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-172.5768973447297,1A_189,0
190,116.25,-86.25,86.25,1.0,0,-338.9190684435017,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-171.59808489794787,1A_190,0
191,118.75,-86.25,86.25,1.0,0,-339.6300773041047,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-170.47119129942786,1A_191,0
192,121.25,-86.25,86.25,1.0,0,-340.1599389934483,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-169.32899128861945,1A_192,0
193,123.75,-86.25,86.25,1.0,0,-340.66601725346527,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-167.97507294549595,1A_193,0
194,126.25,-86.25,86.25,1.0,0,-341.1227571984017,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-166.54130919679366,1A_194,0
195,128.75,-86.25,86.25,1.0,0,-341.52645834047627,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-165.19213770733438,1A_195,0
196,131.25,-86.25,86.25,1.0,0,-342.0264898184324,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-163.68838492300824,1A_196,0
197,133.75,-86.25,86.25,1.0,0,-342.6130043881352,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-162.19409201995393,1A_197,0
198,136.25,-86.25,86.25,1.0,0,-343.2777596765373,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-160.8745663102192,1A_198,0
199,138.75,-86.25,86.25,1.0,0,-344.2243275218934,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-159.50184341006937,1A_199,0
200,141.25,-86.25,86.25,1.0,0,-345.384392949394,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-158.24004245965023,1A_200,0
201,143.75,-86.25,86.25,1.0,0,-346.6767991038498,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-157.22327114197145,1A_201,0
202,146.25,-86.25,86.25,1.0,0,-348.3661421999777,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-156.27859384493038,1A_202,0
203,148.75,-86.25,86.25,1.0,0,-350.33273662216203,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-155.54748195325942,1A_203,0
204,151.25,-86.25,86.25,1.0,0,-352.3388187858856,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-155.08597214037042,1A_204,0
205,153.75,-86.25,86.25,1.0,0,-354.77145052600764,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-154.82153954945505,1A_205,0
206,156.25,-86.25,86.25,1.0,0,-357.3793234659601,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-154.8154127653553,1A_206,0
207,158.75,-86.25,86.25,1.0,0,-359.934120202534,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-155.04914664483226,1A_207,0
208,161.25,-86.25,86.25,1.0,0,-363.1349407446506,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-155.6738518832824,1A_208,0
209,163.75,-86.25,86.25,1.0,0,-366.5039620059881,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-156.76011287734744,1A_209,0
210,166.25,-86.25,86.25,1.0,0,-369.5447526945696,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-158.11623521203322,1A_210,0
211,168.75,-86.25,86.25,1.0,0,-373.0339839362092,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-159.5961226504544,1A_211,0
212,171.25,-86.25,86.25,1.0,0,-376.1711352389058,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-160.9890402751878,1A_212,0
213,173.75,-86.25,86.25,1.0,0,-378.4298036242968,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-162.21248929832802,1A_213,0
214,176.25,-86.25,86.25,1.0,0,-380.6076400849557,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-163.58222901758924,1A_214,0
215,178.75,-86.25,86.25,1.0,0,-382.614444317195,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-164.91841354810992,1A_215,0
216,181.25,-86.25,86.25,1.0,0,-384.4739092008249,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-166.08952615387167,1A_216,0
217,183.75,-86.25,86.25,1.0,0,-386.4237831858718,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-167.275234274315,1A_217,0
218,186.25,-86.25,86.25,1.0,0,-388.2002637817609,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-168.3470604784938,1A_218,0
219,188.75,-86.25,86.25,1.0,0,-389.6346112957888,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-169.25237407425865,1A_219,0
220,191.25,-86.25,86.25,1.0,0,-391.0016654146974,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-170.15687003293266,1A_220,0
221,193.75,-86.25,86.25,1.0,0,-392.1574459515216,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-170.9585647448222,1A_221,0
222,196.25,-86.25,86.25,1.0,0,-393.07876573503984,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-171.60074870179022,1A_222,0
223,198.75,-86.25,86.25,1.0,0,-393.8833666705094,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-172.20017873540226,1A_223,0
224,201.25,-86.25,86.25,1.0,0,-394.4600805146833,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-172.69156387778094,1A_224,0
225,203.75,-86.25,86.25,1.0,0,-394.7759951669551,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-173.03682865841955,1A_225,0
226,206.25,-86.25,86.25,1.0,0,-394.86177888948777,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-173.30820774081906,1A_226,0
227,208.75,-86.25,86.25,1.0,0,-394.6904043342917,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-173.46954787941343,1A_227,0
228,211.25,-86.25,86.25,1.0,0,-394.294530818279,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-173.52438517782878,1A_228,0
229,213.75,-86.25,86.25,1.0,0,-393.5956854770148,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-173.47136012613976,1A_229,0
230,216.25,-86.25,86.25,1.0,0,-392.6114551783424,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-173.3075654702194,1A_230,0
231,218.75,-86.25,86.25,1.0,0,-391.4390990370513,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-173.07059210168904,1A_231,0
232,221.25,-86.25,86.25,1.0,0,-389.873819958078,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-172.7183163243883,1A_232,0
233,223.75,-86.25,86.25,1.0,0,-388.1065584612844,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-172.29887161440135,1A_233,0
234,226.25,-86.25,86.25,1.0,0,-386.2746283363719,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-171.86903385796876,1A_234,0
235,228.75,-86.25,86.25,1.0,0,-383.8622583128404,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-171.34775074715918,1A_235,0
236,231.25,-86.25,86.25,1.0,0,-380.9210776766181,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-170.79836987091792,1A_236,0
237,233.75,-86.25,86.25,1.0,0,-377.7424769070908,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-170.2898453721166,1A_237,0
238,236.25,-86.25,86.25,1.0,0,-373.665002443993,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-169.75051259571717,1A_238,0
239,238.75,-86.25,86.25,1.0,0,-368.983350171771,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-169.273049611575,1A_239,0
240,241.25,-86.25,86.25,1.0,0,-364.281045992626,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-168.89878088890677,1A_240,0
241,243.75,-86.25,86.25,1.0,0,-358.74032516533,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-168.6080349992955,1A_241,0
242,246.25,-86.25,86.25,1.0,0,-353.1223258174835,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-168.5504694162004,1A_242,0
243,248.75,-86.25,86.25,1.0,0,-348.07144010138427,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-168.7579488786162,1A_243,0
244,251.25,-86.25,86.25,1.0,0,-342.5388764625903,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-169.22853771664802,1A_244,0
245,253.75,-86.25,86.25,1.0,0,-337.13682806356024,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-169.93737790891024,1A_245,0
246,256.25,-86.25,86.25,1.0,0,-332.36129635583603,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-170.7939160389732,1A_246,0
247,258.75,-86.25,86.25,1.0,0,-327.3019741267464,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-171.93940942694897,1A_247,0
248,261.25,-86.25,86.25,1.0,0,-322.6124520858713,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-173.2677369999294,1A_248,0
249,263.75,-86.25,86.25,1.0,0,-318.68748305315995,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-174.59411767124098,1A_249,0
250,266.25,-86.25,86.25,1.0,0,-314.78389532249145,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-176.1388132461802,1A_250,0
251,268.75,-86.25,86.25,1.0,0,-311.3538810034511,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-177.73218063794013,1A_251,0
252,271.25,-86.25,86.25,1.0,0,-308.66955362618484,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-179.19131437908587,1A_252,0
253,273.75,-86.25,86.25,1.0,0,-306.2707272703224,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-180.7757234690209,1A_253,0
254,276.25,-86.25,86.25,1.0,0,-304.4185567015951,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-182.3162720343032,1A_254,0
255,278.75,-86.25,86.25,1.0,0,-302.985857088175,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-183.64635834793108,1A_255,0
256,281.25,-86.25,86.25,1.0,0,-301.6505789142771,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-184.99509309718945,1A_256,0
257,283.75,-86.25,86.25,1.0,0,-300.6943434034305,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-186.14798518509963,1A_257,0
258,286.25,-86.25,86.25,1.0,0,-299.9466237874575,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-187.00322410496867,1A_258,0
259,288.75,-86.25,86.25,1.0,0,-299.2904768816366,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-187.71435001794444,1A_259,0
260,291.25,-86.25,86.25,1.0,0,-298.93177505726663,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-188.1987873756537,1A_260,0
261,293.75,-86.25,86.25,1.0,0,-298.79613788196616,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-188.44527915443905,1A_261,0
262,296.25,-86.25,86.25,1.0,0,-298.7705525211984,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-188.51094653007289,1A_262,0
263,298.75,-86.25,86.25,1.0,0,-298.8442090219276,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-188.3867603841628,1A_263,0
264,301.25,-86.25,86.25,1.0,0,-298.9370779238911,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-188.12637212462909,1A_264,0
265,303.75,-86.25,86.25,1.0,0,-299.0680687199489,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-187.6902974337561,1A_265,0
266,306.25,-86.25,86.25,1.0,0,-299.26870457242404,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-187.1231369277194,1A_266,0
267,308.75,-86.25,86.25,1.0,0,-299.5114902746585,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-186.50646472674825,1A_267,0
268,311.25,-86.25,86.25,1.0,0,-299.8052499378771,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-185.72741509445265,1A_268,0
269,313.75,-86.25,86.25,1.0,0,-300.242896127539,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-184.88128639288084,1A_269,0
270,316.25,-86.25,86.25,1.0,0,-300.7117267770723,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-184.08528574254555,1A_270,0
271,318.75,-86.25,86.25,1.0,0,-301.30158698434855,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-183.23666976208068,1A_271,0
272,321.25,-86.25,86.25,1.0,0,-301.7217143127202,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-182.46429342709547,1A_272,0
273,323.75,-86.25,86.25,1.0,0,-301.9678054640762,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-181.8764200989472,1A_273,0
274,326.25,-86.25,86.25,1.0,0,-302.203650462657,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-181.38294478937,1A_274,0
275,328.75,-86.25,86.25,1.0,0,-302.4146831141615,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-181.04578687658068,1A_275,0
276,331.25,-86.25,86.25,1.0,0,-302.6248689576529,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-180.87062634910325,1A_276,0
277,333.75,-86.25,86.25,1.0,0,-302.7854040799838,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-180.80656867729908,1A_277,0
278,336.25,-86.25,86.25,1.0,0,-302.84982017367065,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-180.8535695029924,1A_278,0
279,338.75,-86.25,86.25,1.0,0,-302.8145011617956,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-180.97700944758896,1A_279,0
280,341.25,-86.25,86.25,1.0,0,-302.675444480076,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-181.18639982144785,1A_280,0
281,343.75,-86.25,86.25,1.0,0,-302.4542665379573,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-181.44745969679676,1A_281,0
282,346.25,-86.25,86.25,1.0,0,-302.18930266162266,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-181.7133970918944,1A_282,0
283,348.75,-86.25,86.25,1.0,0,-301.85093820952875,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-182.01067404830107,1A_283,0
284,351.25,-86.25,86.25,1.0,0,-301.5083618931905,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-182.30468990797587,1A_284,0
285,353.75,-86.25,86.25,1.0,0,-301.2168575512373,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-182.5562206180512,1A_285,0
286,356.25,-86.25,86.25,1.0,0,-300.9544973232871,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-182.79967774694475,1A_286,0
287,358.75,-86.25,86.25,1.0,0,-300.78954046299964,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-183.00602840021065,1A_287,0
288,1.25,-83.75,83.75,1.0,0,-316.441815116877,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-190.70473170056255,1A_288,0
289,3.75,-83.75,83.75,1.0,0,-317.33907796270125,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-190.64051719305527,1A_289,0
290,6.25,-83.75,83.75,1.0,0,-318.6107324585179,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-190.49632267704828,1A_290,0
291,8.75,-83.75,83.75,1.0,0,-320.1815652934448,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-190.30532483291543,1A_291,0
292,11.25,-83.75,83.75,1.0,0,-322.39676043606465,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-190.05268045970465,1A_292,0
293,13.75,-83.75,83.75,1.0,0,-325.1638981352047,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-189.7698458502897,1A_293,0
294,16.25,-83.75,83.75,1.0,0,-328.18558870469303,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-189.4939144590325,1A_294,0
295,18.75,-83.75,83.75,1.0,0,-331.9927898896117,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-189.16621983572423,1A_295,0
296,21.25,-83.75,83.75,1.0,0,-336.2563398354354,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-188.80619283130892,1A_296,0
297,23.75,-83.75,83.75,1.0,0,-340.4348156890686,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-188.42476824024453,1A_297,0
298,26.25,-83.75,83.75,1.0,0,-345.18805134748936,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-187.9047922307822,1A_298,0
299,28.75,-83.75,83.75,1.0,0,-349.92323852953024,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-187.21618391277724,1A_299,0
300,31.25,-83.75,83.75,1.0,0,-354.04738246977394,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-186.37528780201737,1A_300,0
301,33.75,-83.75,83.75,1.0,0,-358.1268876637939,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-185.127867209942,1A_301,0
302,36.25,-83.75,83.75,1.0,0,-361.52997320127537,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-183.45413992090425,1A_302,0
303,38.75,-83.75,83.75,1.0,0,-363.8794636531627,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-181.48578596200664,1A_303,0
304,41.25,-83.75,83.75,1.0,0,-365.4454998852207,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-178.75599438671068,1A_304,0
305,43.75,-83.75,83.75,1.0,0,-365.8631346683093,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-175.41116019251172,1A_305,0
306,46.25,-83.75,83.75,1.0,0,-365.2035211304539,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-171.8401327247159,1A_306,0
307,48.75,-83.75,83.75,1.0,0,-363.2936403261004,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-167.38380491862597,1A_307,0
308,51.25,-83.75,83.75,1.0,0,-360.2576150145263,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-162.4995503079275,1A_308,0
309,53.75,-83.75,83.75,1.0,0,-356.6140751847409,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-157.8284356693825,1A_309,0
310,56.25,-83.75,83.75,1.0,0,-351.7730798789448,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-152.6539756501492,1A_310,0
311,58.75,-83.75,83.75,1.0,0,-346.2690402548409,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-147.68261369405676,1A_311,0
312,61.25,-83.75,83.75,1.0,0,-340.8837980291556,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-143.55961569758534,1A_312,0
313,63.75,-83.75,83.75,1.0,0,-334.7360587710131,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-139.70874762747087,1A_313,0
314,66.25,-83.75,83.75,1.0,0,-328.5695837976098,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-136.76273826175077,1A_314,0
315,68.75,-83.75,83.75,1.0,0,-323.1275962703259,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-135.00396015108532,1A_315,0
316,71.25,-83.75,83.75,1.0,0,-317.486116781752,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-134.1700566779278,1A_316,0
317,73.75,-83.75,83.75,1.0,0,-312.3379339052684,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-134.45980884516823,1A_317,0
318,76.25,-83.75,83.75,1.0,0,-308.20575040967253,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-135.6315498733828,1A_318,0
319,78.75,-83.75,83.75,1.0,0,-304.31997158869063,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-137.7735259484725,1A_319,0
320,81.25,-83.75,83.75,1.0,0,-301.17268343515246,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-140.58075164907598,1A_320,0
321,83.75,-83.75,83.75,1.0,0,-298.9832134574414,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-143.4994516364568,1A_321,0
322,86.25,-83.75,83.75,1.0,0,-297.292411853982,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-146.8745748427206,1A_322,0
323,88.75,-83.75,83.75,1.0,0,-296.3205322996713,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-150.18149087593963,1A_323,0
324,91.25,-83.75,83.75,1.0,0,-296.02721488359293,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-152.95216275600623,1A_324,0
325,93.75,-83.75,83.75,1.0,0,-296.31080744530936,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-155.6050574340448,1A_325,0
